name,recclass,mass,fall,year,id,latitude,longitude
Allan Hills A78103,L6,589.7,Found,1978,1718,-76.71667,159.66667
Allan Hills A77270,L6,588.9,Found,1977,1581,-76.71667,159.66667
Allan Hills A79026,H5,572,Found,1979,1901,-76.71667,159.66667
Allan Hills A79029,H5,505.5,Found,1979,1904,-76.71667,159.66667
Allan Hills A77249,L3.5,503.6,Found,1977,1560,-76.71667,159.66667
Allan Hills A77273,L6,492,Found,1977,1584,-76.71667,159.66667
Allan Hills A77005,Martian (shergottite),482.5,Found,1977,1321,-76.71667,159.66667
Allan Hills A78106,L6,464.5,Found,1978,1721,-76.71667,159.66667
Allan Hills A78134,H4,458.3,Found,1978,1749,-76.71667,159.66667
Allan Hills 99505,H6,453.6,Found,1999,1306,-76.71667,159.66667
Allan Hills A77217,L3,413.2,Found,1977,1528,-76.71667,159.66667
Allan Hills A77261,L6,411.7,Found,1977,1572,-76.71667,159.66667
Allan Hills A77015,L3.5,411.1,Found,1977,1330,-76.71667,159.66667
Allan Hills A76007,L6,410,Found,1976,1314,-76.71667,159.66667
Allan Hills A78045,L6,396.5,Found,1978,1661,-76.71667,159.66667
Allan Hills A77190,H4,387.1,Found,1977,1501,-76.71667,159.66667
Allan Hills A77284,L6,376.2,Found,1977,1594,-76.71667,159.66667
Allan Hills A77177,H5,368.2,Found,1977,1489,-76.71667,159.66667
Allan Hills A78038,L3.4,363,Found,1978,1654,-76.71667,159.66667
Allan Hills A77252,L3-6,343.1,Found,1977,1563,-76.71667,159.66667
Allan Hills 97100,L6,342.8,Found,1997,1288,-76.71667,159.66667
Allan Hills A78102,H5,336.9,Found,1978,1717,-76.71667,159.66667
Allan Hills A78077,H4,330.6,Found,1978,1692,-76.71667,159.66667
Allan Hills A81037,H6,320.3,Found,1981,1997,-76.71667,159.66667
Allan Hills A77278,LL3.7,312.9,Found,1977,1588,-76.71667,159.66667
Allan Hills 86601,H5,309,Found,1986,1026,-76.71667,159.66667
Allan Hills A77014,H5,308.8,Found,1977,1329,-76.71667,159.66667
Allan Hills A77155,L6,305.3,Found,1977,1467,-76.71667,159.66667
Allan Hills A76004,LL3.3,305,Found,1976,1311,-76.71667,159.66667
Allan Hills A78039,L6,299,Found,1978,1655,-76.71667,159.66667
Allan Hills A78113,Aubrite,298.6,Found,1978,1728,-76.71667,159.66667
Allan Hills A77010,H4,295.8,Found,1977,1325,-76.71667,159.66667
Allan Hills A77259,H5,294,Found,1977,1570,-76.71667,159.66667
Allan Hills A77011,L3.5,291.5,Found,1977,1326,-76.71667,159.66667
Allan Hills A78078,L6,290.3,Found,1978,1693,-76.71667,159.66667
Allan Hills A77274,H5,288.1,Found,1977,1585,-76.71667,159.66667
Allan Hills A77183,H6,288,Found,1977,1495,-76.71667,159.66667
Allan Hills 88005,L6,282,Found,1988,1049,-76.71667,159.66667
Allan Hills A78075,H5,280.6,Found,1978,1690,-76.71667,159.66667
Allan Hills A78076,H6,275.6,Found,1978,1691,-76.71667,159.66667
Allan Hills A77268,H5,272,Found,1977,1579,-76.71667,159.66667
Allan Hills A77285,H6,271.1,Found,1977,1595,-76.71667,159.66667
Allan Hills A81093,H6,271,Found,1981,2053,-76.71667,159.66667
Allan Hills A78131,L6,268.8,Found,1978,1746,-76.71667,159.66667
Allan Hills A77299,H3.7,260.7,Found,1977,1608,-76.71667,159.66667
Allan Hills A77254,L5,245.8,Found,1977,1565,-76.71667,159.66667
Allan Hills A77286,H4,245.8,Found,1977,1596,-76.71667,159.66667
Allan Hills A77009,H4,235.5,Found,1977,1324,-76.71667,159.66667
Allan Hills A77302,Eucrite-pmict,235.5,Found,1977,1611,-76.71667,159.66667
Allan Hills A77002,L5,235.2,Found,1977,1318,-76.71667,159.66667
Allan Hills A77300,H5,234.5,Found,1977,1609,-76.71667,159.66667
Allan Hills A78109,LL5,233.2,Found,1978,1724,-76.71667,159.66667
Allan Hills A77287,H5,230.1,Found,1977,1597,-76.71667,159.66667
Allan Hills A77221,H4,229.2,Found,1977,1532,-76.71667,159.66667
Allan Hills 97101,H5,222.4,Found,1997,1289,-76.71667,159.66667
Allan Hills 84101,H6,220.9,Found,1984,703,-76.71667,159.66667
Allan Hills A78085,H5,219.3,Found,1978,1700,-76.71667,159.66667
Allan Hills A78042,L6,214.1,Found,1978,1658,-76.71667,159.66667
Allan Hills A78040,Eucrite-pmict,211.7,Found,1978,1656,-76.71667,159.66667
Allan Hills A77223,H4,207.9,Found,1977,1534,-76.71667,159.66667
Allan Hills A78074,L6,200.2,Found,1978,1689,-76.71667,159.66667
Allan Hills A77292,L6,199.6,Found,1977,1602,-76.71667,159.66667
Allan Hills A78107,H5,198.4,Found,1978,1722,-76.71667,159.66667
Allan Hills 94001,L/LL4,196.5,Found,1994,1258,-76.71667,159.66667
Allan Hills A78127,L6,194.5,Found,1978,1742,-76.71667,159.66667
Allan Hills A79012,H5,191.9,Found,1979,1887,-76.71667,159.66667
Allan Hills A77180,L6,190.8,Found,1977,1492,-76.71667,159.66667
Allan Hills A78048,L6,190.6,Found,1978,1664,-76.71667,159.66667
Allan Hills 97102,H5,190.3,Found,1997,1290,-76.71667,159.66667
Allan Hills 99504,H6,186,Found,1999,1305,-76.71667,159.66667
Allan Hills A77307,CO3.0,181.3,Found,1977,1616,-76.71667,159.66667
Allan Hills A77012,H5,180.2,Found,1977,1327,-76.71667,159.66667
Allan Hills A78053,H4,179,Found,1978,1669,-76.71667,159.66667
Allan Hills A77279,H5,174.5,Found,1977,1589,-76.71667,159.66667
Allan Hills A78108,H5,172.5,Found,1978,1723,-76.71667,159.66667
Allan Hills A78044,L4,164.1,Found,1978,1660,-76.71667,159.66667
Allan Hills A78110,H5,160.7,Found,1978,1725,-76.71667,159.66667
Allan Hills A78128,H5,154.7,Found,1978,1743,-76.71667,159.66667
Allan Hills A81100,H5,154.6,Found,1981,2060,-76.71667,159.66667
Allan Hills A77115,L3.5,154.4,Found,1977,1427,-76.71667,159.66667
Allan Hills A78153,LL6,151.7,Found,1978,1767,-76.71667,159.66667
Allan Hills A77241,L3.5,144.1,Found,1977,1552,-76.71667,159.66667
Allan Hills A77277,L6,142.7,Found,1977,1587,-76.71667,159.66667
Allan Hills A77295,EH3,141.3,Found,1977,1605,-76.71667,159.66667
Allan Hills A77166,L3.5,138.8,Found,1977,1478,-76.71667,159.66667
Allan Hills A78135,H6,130.8,Found,1978,1750,-76.71667,159.66667
Allan Hills A78047,H5,130.3,Found,1978,1663,-76.71667,159.66667
Allan Hills A78129,H5,128.3,Found,1978,1744,-76.71667,159.66667
Allan Hills A78116,H5,127.8,Found,1978,1731,-76.71667,159.66667
Allan Hills A77184,H5,127.6,Found,1977,1496,-76.71667,159.66667
Allan Hills A78111,H5,126.8,Found,1978,1726,-76.71667,159.66667
Allan Hills A77222,H4,125.4,Found,1977,1533,-76.71667,159.66667
Allan Hills A78003,L6,124.8,Found,1978,1619,-76.71667,159.66667
Allan Hills A77186,H5,122.4,Found,1977,1498,-76.71667,159.66667
Allan Hills A78101,L6,121.2,Found,1978,1716,-76.71667,159.66667
Allan Hills A78051,H4,119.5,Found,1978,1667,-76.71667,159.66667
Allan Hills A78041,L3.4,117.5,Found,1978,1657,-76.71667,159.66667
Allan Hills A77132,H5,115.4,Found,1977,1444,-76.71667,159.66667
Allan Hills A77052,L3.5,112.2,Found,1977,1366,-76.71667,159.66667
Allan Hills A77293,L6,109.7,Found,1977,1603,-76.71667,159.66667
Allan Hills A77188,H5,109,Found,1977,1500,-76.71667,159.66667
Allan Hills A77266,H5,108.4,Found,1977,1577,-76.71667,159.66667
Allan Hills A79039,H4,108.3,Found,1979,1913,-76.71667,159.66667
Allan Hills A77267,L5,103.5,Found,1977,1578,-76.71667,159.66667
Allan Hills A78119,LL3.5,102.6,Found,1978,1734,-76.71667,159.66667
Allan Hills A77007,H5,99.3,Found,1977,1322,-76.71667,159.66667
Allan Hills A78052,H5,97.3,Found,1978,1668,-76.71667,159.66667
Allan Hills A77248,H6,96.1,Found,1977,1559,-76.71667,159.66667
Allan Hills A78049,H5,95.8,Found,1978,1665,-76.71667,159.66667
Allan Hills A77008,L6,93,Found,1977,1323,-76.71667,159.66667
Allan Hills 94003,H5,90.2,Found,1994,1260,-76.71667,159.66667
Allan Hills A77157,H6,88.3,Found,1977,1469,-76.71667,159.66667
Allan Hills A78100,"Iron, IIAB",84.9,Found,1978,1715,-76.71667,159.66667
Allan Hills A77050,L3.6,84.2,Found,1977,1364,-76.71667,159.66667
Allan Hills 97103,H6,83.3,Found,1997,1291,-76.71667,159.66667
Allan Hills A77140,L3.5,78.6,Found,1977,1452,-76.71667,159.66667
Allan Hills A77303,L3.5,78.6,Found,1977,1612,-76.71667,159.66667
Allan Hills A77016,H5,78.3,Found,1977,1331,-76.71667,159.66667
Allan Hills A77017,H5,77.9,Found,1977,1332,-76.71667,159.66667
Allan Hills A78063,LL6,76.7,Found,1978,1679,-76.71667,159.66667
Allan Hills A77160,L3.5,70.42,Found,1977,1472,-76.71667,159.66667
Allan Hills A78046,L3,70,Found,1978,1662,-76.71667,159.66667
Allan Hills A78137,H6,70,Found,1978,1752,-76.71667,159.66667
Allan Hills A77220,H5,69.1,Found,1977,1531,-76.71667,159.66667
Allan Hills A77251,L6,68.8,Found,1977,1562,-76.71667,159.66667
Allan Hills 97104,H6,67.1,Found,1997,1292,-76.71667,159.66667
Allan Hills A77139,H5,65.9,Found,1977,1451,-76.71667,159.66667
Allan Hills A77060,LL5,64.4,Found,1977,1374,-76.71667,159.66667
Allan Hills A78157,H4,63.4,Found,1978,1771,-76.71667,159.66667
Allan Hills 85122,H5,61.2,Found,1985,987,-76.71667,159.66667
Allan Hills 97108,H6,60.1,Found,1997,1296,-76.71667,159.66667
Allan Hills A78133,L3.5,59.9,Found,1978,1748,-76.71667,159.66667
Allan Hills A77019,L6,59.8,Found,1977,1334,-76.71667,159.66667
Allan Hills A77150,L6,58.3,Found,1977,1462,-76.71667,159.66667
Allan Hills A77242,H5,56.5,Found,1977,1553,-76.71667,159.66667
Allan Hills A77176,L3.2,55.4,Found,1977,1488,-76.71667,159.66667
Allan Hills A77301,L6,54.9,Found,1977,1610,-76.71667,159.66667
Allan Hills A79049,H6,54,Found,1979,1922,-76.71667,159.66667
Allan Hills A77111,H6,52.3,Found,1977,1423,-76.71667,159.66667
Allan Hills A77187,H5,52.2,Found,1977,1499,-76.71667,159.66667
Allan Hills A77018,H5,51.8,Found,1977,1333,-76.71667,159.66667
Allan Hills 87906,LL6,51.6,Found,1987,1044,-76.71667,159.66667
Allan Hills A78136,H5,51.6,Found,1978,1751,-76.71667,159.66667
Allan Hills A77088,H5,51.2,Found,1977,1401,-76.71667,159.66667
Allan Hills 84243,H6,48.9,Found,1984,845,-76.71667,159.66667
Allan Hills A77085,H5,45.9,Found,1977,1398,-76.71667,159.66667
Allan Hills A77218,L5,45.1,Found,1977,1529,-76.71667,159.66667
Allan Hills A77092,H5,45,Found,1977,1405,-76.71667,159.66667
Allan Hills A77114,H5,44.5,Found,1977,1426,-76.71667,159.66667
Allan Hills A77247,H5,44.3,Found,1977,1558,-76.71667,159.66667
Allan Hills A78120,H4,44.3,Found,1978,1735,-76.71667,159.66667
Allan Hills 97107,H5,44.1,Found,1997,1295,-76.71667,159.66667
Allan Hills A77084,H5,44.1,Found,1977,1397,-76.71667,159.66667
Allan Hills A77246,H6,41.6,Found,1977,1557,-76.71667,159.66667
Allan Hills A77244,L3.5,39.5,Found,1977,1555,-76.71667,159.66667
Allan Hills A77143,H5,39,Found,1977,1455,-76.71667,159.66667
Allan Hills A77164,L3.5,38.14,Found,1977,1476,-76.71667,159.66667
Allan Hills A78012,H5,38.1,Found,1978,1628,-76.71667,159.66667
Allan Hills A79048,H5,36.7,Found,1979,1921,-76.71667,159.66667
Allan Hills 94018,L6,36.3,Found,1994,1275,-76.71667,159.66667
Allan Hills 99503,H4,36.1,Found,1999,1304,-76.71667,159.66667
Allan Hills A78004,H5,35.9,Found,1978,1620,-76.71667,159.66667
Allan Hills A78015,L3.2,34.9,Found,1978,1631,-76.71667,159.66667
Allan Hills A78145,H6,34.4,Found,1978,1759,-76.71667,159.66667
Allan Hills A78168,H4,33.6,Found,1978,1781,-76.71667,159.66667
Allan Hills 97109,H6,33.4,Found,1997,1297,-76.71667,159.66667
Allan Hills A77245,H5,33.4,Found,1977,1556,-76.71667,159.66667
Allan Hills A78162,L3.4,33.2,Found,1978,1776,-76.71667,159.66667
Allan Hills A77181,H5,33,Found,1977,1493,-76.71667,159.66667
Allan Hills A77174,H5,32.4,Found,1977,1486,-76.71667,159.66667
Allan Hills A77209,H6,31.8,Found,1977,1520,-76.71667,159.66667
Allan Hills A78142,L5,31.5,Found,1978,1757,-76.71667,159.66667
Allan Hills A77087,H5,30.7,Found,1977,1400,-76.71667,159.66667
Allan Hills A78147,H5/6,30.6,Found,1978,1761,-76.71667,159.66667
Allan Hills A77165,L3.5,30.5,Found,1977,1477,-76.71667,159.66667
Allan Hills A78121,H5,30.4,Found,1978,1736,-76.71667,159.66667
Allan Hills A78019,Ureilite,30.3,Found,1978,1635,-76.71667,159.66667
Allan Hills A78172,H4,29.4,Found,1978,1785,-76.71667,159.66667
Allan Hills A78027,H5,29.2,Found,1978,1643,-76.71667,159.66667
Allan Hills A77162,L6,29,Found,1977,1474,-76.71667,159.66667
Allan Hills A78005,H5,28.2,Found,1978,1621,-76.71667,159.66667
Allan Hills A77185,L3.5,28,Found,1977,1497,-76.71667,159.66667
Allan Hills A78124,H6,27.7,Found,1978,1739,-76.71667,159.66667
Allan Hills A77211,L3.5,26.7,Found,1977,1522,-76.71667,159.66667
Allan Hills 95107,L6,26.2,Found,1995,1285,-76.71667,159.66667
Allan Hills A78262,Ureilite,26.2,Found,1978,1875,-76.71667,159.66667
Allan Hills A77131,H6,25.9,Found,1977,1443,-76.71667,159.66667
Allan Hills A77173,H5,25.8,Found,1977,1485,-76.71667,159.66667
Allan Hills A77149,H6,25.6,Found,1977,1461,-76.71667,159.66667
Allan Hills 94009,L6,25.3,Found,1994,1266,-76.71667,159.66667
Allan Hills A77126,H5,25.2,Found,1977,1438,-76.71667,159.66667
Allan Hills A77240,H5,25.1,Found,1977,1551,-76.71667,159.66667
Allan Hills A78164,H5,25.1,Found,1978,1778,-76.71667,159.66667
Allan Hills A77275,H5,24.9,Found,1977,1586,-76.71667,159.66667
Allan Hills A77130,H5,24.8,Found,1977,1442,-76.71667,159.66667
Allan Hills A78080,H5,24.8,Found,1978,1695,-76.71667,159.66667
Allan Hills A77168,H5,24.7,Found,1977,1480,-76.71667,159.66667
Allan Hills A78194,H5,24.5,Found,1978,1807,-76.71667,159.66667
Allan Hills A77163,L3.5,24.3,Found,1977,1475,-76.71667,159.66667
Allan Hills A77078,H5,24.1,Found,1977,1391,-76.71667,159.66667
Allan Hills A78141,H5,24.1,Found,1978,1756,-76.71667,159.66667
Allan Hills A78082,LL6,24,Found,1978,1697,-76.71667,159.66667
Allan Hills A77171,H5,23.8,Found,1977,1483,-76.71667,159.66667
Allan Hills A77253,H5,23.6,Found,1977,1564,-76.71667,159.66667
Allan Hills A77175,L3.5,23.3,Found,1977,1487,-76.71667,159.66667
Allan Hills A78149,H4,23.2,Found,1978,1763,-76.71667,159.66667
Allan Hills A77013,L3.6,23,Found,1977,1328,-76.71667,159.66667
Allan Hills 94014,L6,22.9,Found,1994,1271,-76.71667,159.66667
Allan Hills A78189,H6,22.7,Found,1978,1802,-76.71667,159.66667
Allan Hills A78159,H5,22.6,Found,1978,1773,-76.71667,159.66667
Allan Hills A78171,L6,22.5,Found,1978,1784,-76.71667,159.66667
Allan Hills 85110,H5,22.2,Found,1985,976,-76.71667,159.66667
Allan Hills A78169,H6,22.2,Found,1978,1782,-76.71667,159.66667
Allan Hills A77112,H5,21.7,Found,1977,1424,-76.71667,159.66667
Allan Hills A79024,H6,21.6,Found,1979,1899,-76.71667,159.66667
Allan Hills A77023,H5,21.4,Found,1977,1337,-76.71667,159.66667
Allan Hills A78165,Eucrite-pmict,20.9,Found,1978,1779,-76.71667,159.66667
Allan Hills A78170,L3.2,20.9,Found,1978,1783,-76.71667,159.66667
Allan Hills A77117,L5,20.8,Found,1977,1429,-76.71667,159.66667
Allan Hills A77047,L3.5,20.5,Found,1977,1361,-76.71667,159.66667
Allan Hills A77042,H5,20.4,Found,1977,1356,-76.71667,159.66667
Allan Hills 95109,L6,20.3,Found,1995,1287,-76.71667,159.66667
Allan Hills 99501,H6,20.3,Found,1999,1302,-76.71667,159.66667
Allan Hills A77026,L6,20.3,Found,1977,1340,-76.71667,159.66667
Allan Hills A77197,L3.7,20.3,Found,1977,1508,-76.71667,159.66667
Allan Hills A78197,H5,20.2,Found,1978,1810,-76.71667,159.66667
Allan Hills A78190,H5,20.1,Found,1978,1803,-76.71667,159.66667
Allan Hills A77158,H5,19.9,Found,1977,1470,-76.71667,159.66667
Allan Hills A77306,CM2,19.9,Found,1977,1615,-76.71667,159.66667
Allan Hills A78173,H5,19.8,Found,1978,1786,-76.71667,159.66667
Allan Hills A78191,H6,19.6,Found,1978,1804,-76.71667,159.66667
Allan Hills A77025,H5,19.4,Found,1977,1339,-76.71667,159.66667
Allan Hills A77086,H5,19.4,Found,1977,1399,-76.71667,159.66667
Allan Hills 95100,L6,19.3,Found,1995,1278,-76.71667,159.66667
Allan Hills A77228,H5,19.3,Found,1977,1539,-76.71667,159.66667
Allan Hills A78235,L3.4,19.2,Found,1978,1848,-76.71667,159.66667
Allan Hills A77134,H6,19.1,Found,1977,1446,-76.71667,159.66667
Allan Hills A77239,H6,19,Found,1977,1550,-76.71667,159.66667
Allan Hills A77038,H5,18.8,Found,1977,1352,-76.71667,159.66667
Allan Hills A78125,L6,18.8,Found,1978,1740,-76.71667,159.66667
Allan Hills A77125,H5,18.7,Found,1977,1437,-76.71667,159.66667
Allan Hills A77133,H6,18.7,Found,1977,1445,-76.71667,159.66667
Allan Hills A77147,H6,18.7,Found,1977,1459,-76.71667,159.66667
Allan Hills A77070,H5,18.4,Found,1977,1383,-76.71667,159.66667
Allan Hills A78123,H5,18.4,Found,1978,1738,-76.71667,159.66667
Allan Hills A77265,H5,18.3,Found,1977,1576,-76.71667,159.66667
Allan Hills A77100,H5,18.2,Found,1977,1413,-76.71667,159.66667
Allan Hills A77146,H6,18.2,Found,1977,1458,-76.71667,159.66667
Allan Hills A77045,H5,17.9,Found,1977,1359,-76.71667,159.66667
Allan Hills A78018,H5,17.9,Found,1978,1634,-76.71667,159.66667
Allan Hills 97105,H6,17.8,Found,1997,1293,-76.71667,159.66667
Allan Hills A77152,H5,17.8,Found,1977,1464,-76.71667,159.66667
Allan Hills A78081,H5,17.8,Found,1978,1696,-76.71667,159.66667
Allan Hills A77156,EH3,17.7,Found,1977,1468,-76.71667,159.66667
Allan Hills A78021,H5,17.1,Found,1978,1637,-76.71667,159.66667
Allan Hills A77159,L6,17,Found,1977,1471,-76.71667,159.66667
Allan Hills A78139,H5,17,Found,1978,1754,-76.71667,159.66667
Allan Hills A77151,H5,16.9,Found,1977,1463,-76.71667,159.66667
Allan Hills A77212,H6,16.8,Found,1977,1523,-76.71667,159.66667
Allan Hills A77021,H5,16.7,Found,1977,1335,-76.71667,159.66667
Allan Hills A77062,H5,16.7,Found,1977,1376,-76.71667,159.66667
Allan Hills A77041,LL6,16.6,Found,1977,1355,-76.71667,159.66667
Allan Hills A78140,H4,16.6,Found,1978,1755,-76.71667,159.66667
Allan Hills 83051,H5,16.5,Found,1983,571,-76.71667,159.66667
Allan Hills A78146,H5,16.5,Found,1978,1760,-76.71667,159.66667
Allan Hills A78092,H5,16.3,Found,1978,1707,-76.71667,159.66667
Allan Hills A77022,H5,16,Found,1977,1336,-76.71667,159.66667
Allan Hills A77227,H5,16,Found,1977,1538,-76.71667,159.66667
Allan Hills A78160,H5,16,Found,1978,1774,-76.71667,159.66667
Allan Hills A78239,L3.4,16,Found,1978,1852,-76.71667,159.66667
Allan Hills A78150,H5,15.8,Found,1978,1764,-76.71667,159.66667
Allan Hills 97106,H6,15.3,Found,1997,1294,-76.71667,159.66667
Allan Hills A78158,Eucrite-pmict,15.1,Found,1978,1772,-76.71667,159.66667
Allan Hills A77051,H5,15,Found,1977,1365,-76.71667,159.66667
Allan Hills A77201,H5,15,Found,1977,1512,-76.71667,159.66667
Allan Hills A78195,H5,14.95,Found,1977,1808,-76.71667,159.66667
Allan Hills A77048,L/LL3,14.93,Found,1977,1362,-76.71667,159.66667
Allan Hills A78058,H5,14.44,Found,1977,1674,-76.71667,159.66667
Allan Hills A78236,L3.5,14.4,Found,1978,1849,-76.71667,159.66667
Allan Hills 94020,L6,14.3,Found,1994,1277,-76.71667,159.66667
Allan Hills A77145,H5,14.22,Found,1977,1457,-76.71667,159.66667
Allan Hills A78020,H4,14.17,Found,1977,1636,-76.71667,159.66667
Allan Hills A78200,H6,14.17,Found,1977,1813,-76.71667,159.66667
Allan Hills 85151,R3.6,13.9,Found,1985,1016,-76.71667,159.66667
Allan Hills A77077,H4,13.73,Found,1977,1390,-76.71667,159.66667
Allan Hills 99502,L5,13.7,Found,1999,1303,-76.71667,159.66667
Allan Hills A78055,L6,13.7,Found,1978,1671,-76.71667,159.66667
Allan Hills 99500,CM2,13.6,Found,1999,1301,-76.71667,159.66667
Allan Hills 94006,H6,13.5,Found,1994,1263,-76.71667,159.66667
Allan Hills A78174,H5,13.5,Found,1978,1787,-76.71667,159.66667
Allan Hills A78193,H4,13.3,Found,1978,1806,-76.71667,159.66667
Allan Hills A78237,L3,13.27,Found,1977,1850,-76.71667,159.66667
Allan Hills A77148,H6,13.1,Found,1977,1460,-76.71667,159.66667
Allan Hills A77053,H6,13.05,Found,1977,1367,-76.71667,159.66667
Allan Hills A78202,H5,12.95,Found,1977,1815,-76.71667,159.66667
Allan Hills 95103,L6,12.9,Found,1995,1281,-76.71667,159.66667
Allan Hills A78199,H5,12.9,Found,1978,1812,-76.71667,159.66667
Allan Hills A77061,H5,12.6,Found,1977,1375,-76.71667,159.66667
Allan Hills A77229,H5,12.47,Found,1977,1540,-76.71667,159.66667
Allan Hills A78177,H5,12.46,Found,1977,1790,-76.71667,159.66667
Allan Hills A78192,H5,12.42,Found,1977,1805,-76.71667,159.66667
Allan Hills A77056,H4,12.3,Found,1977,1370,-76.71667,159.66667
Allan Hills A77102,H5,12.3,Found,1977,1415,-76.71667,159.66667
Allan Hills A77044,H4,12.25,Found,1977,1358,-76.71667,159.66667
Allan Hills A78089,H4,12.23,Found,1977,1704,-76.71667,159.66667
Allan Hills 95101,L6,12.2,Found,1995,1279,-76.71667,159.66667
Allan Hills A77170,L3.5,12.2,Found,1977,1482,-76.71667,159.66667
Allan Hills A77074,H5,12.1,Found,1977,1387,-76.71667,159.66667
Allan Hills A78209,H5,12.1,Found,1978,1822,-76.71667,159.66667
Allan Hills A77082,H5,12,Found,1977,1395,-76.71667,159.66667
Allan Hills A77153,H5,12,Found,1977,1465,-76.71667,159.66667
Allan Hills A78154,H5,11.8,Found,1978,1768,-76.71667,159.66667
Allan Hills A78002,H6,11.5,Found,1978,1618,-76.71667,159.66667
Allan Hills A78211,H6,11.5,Found,1978,1824,-76.71667,159.66667
Allan Hills A78083,H4,11.43,Found,1977,1698,-76.71667,159.66667
Allan Hills A77043,L3.5,11.4,Found,1977,1357,-76.71667,159.66667
Allan Hills A78167,H6,11.3,Found,1977,1780,-76.71667,159.66667
Allan Hills A77141,H4,11.2,Found,1977,1453,-76.71667,159.66667
Allan Hills A78196,H4,11.2,Found,1978,1809,-76.71667,159.66667
Allan Hills A78204,H5,11.11,Found,1977,1817,-76.71667,159.66667
Allan Hills A77264,H5,11,Found,1977,1575,-76.71667,159.66667
Allan Hills A77194,H5,10.94,Found,1977,1505,-76.71667,159.66667
Allan Hills A77071,H5,10.9,Found,1977,1384,-76.71667,159.66667
Allan Hills A78062,LL6,10.9,Found,1978,1678,-76.71667,159.66667
Allan Hills A78203,H5,10.9,Found,1978,1816,-76.71667,159.66667
Allan Hills A78179,H4,10.88,Found,1977,1792,-76.71667,159.66667
Allan Hills A78138,LL3,10.8,Found,1978,1753,-76.71667,159.66667
Allan Hills A79014,H5,10.8,Found,1979,1889,-76.71667,159.66667
Allan Hills A77024,H4,10.75,Found,1977,1338,-76.71667,159.66667
Allan Hills A78056,H,10.61,Found,1977,1672,-76.71667,159.66667
Allan Hills 94013,L6,10.6,Found,1994,1270,-76.71667,159.66667
Allan Hills A78183,H4,10.49,Found,1977,1796,-76.71667,159.66667
Allan Hills A78198,H4,10.47,Found,1977,1811,-76.71667,159.66667
Allan Hills A78208,H4,10.46,Found,1977,1821,-76.71667,159.66667
Allan Hills A77054,H5,10.4,Found,1977,1368,-76.71667,159.66667
Allan Hills A78064,L,10.37,Found,1977,1680,-76.71667,159.66667
Allan Hills A78151,H5/6,10.34,Found,1977,1765,-76.71667,159.66667
